query_number,unnormalized_cardinality,normalized_cardinality
3768,43819,0.4651231935456553
3769,7595932,0.6894766403052778
3770,379,0.25839554558306055
3771,198280,0.530820003366145
3772,32394,0.4519763567243332
3773,1239196,0.6105701911596215
3774,250221,0.5409453197714372
3775,10,0.10020616478032222
3776,515,0.2717398020457706
3777,1501964,0.618939361989233
3778,1874100,0.6285725050080778
3779,3253451,0.6525770430498607
3780,454035,0.566875225821355
3781,1582119,0.6212019793869252
3782,79930589,0.7919005624174731
3783,9051323,0.6971054353282183
3784,12079771,0.7096659412070555
3785,443000,0.5658044622061342
3786,8526,0.3938849140782252
3787,72644813,0.7877411645371629
3788,29989,0.44861919030481046
3789,543,0.2740438023649771
3790,76,0.18846911674915873
3791,546477,0.5749400740661833
3792,151385,0.5190762351595806
3793,24,0.13830567511860634
3794,47114,0.4682784366987767
3795,9114086,0.6974061599513461
3796,54142,0.4743293175104793
3797,3951,0.36041221728280226
3798,130357,0.5125679962685491
3799,7,0.08468403345319594
3800,115135,0.507164179234644
3801,742300,0.5882682527801174
3802,9417380,0.6988307882617708
3803,212142,0.5337608287060176
3804,2503305,0.6411705248657718
3805,833498,0.5933111381947905
3806,1138831,0.6068945566491655
3807,54,0.17359653456122232
3808,27920406,0.7461272597394956
3809,34,0.15346362871872563
3810,730,0.2869226023404939
3811,53178431,0.7741663265229867
3812,95236636,0.7995253530454083
3813,47990,0.46908016340925707
3814,33195,0.4530393532527402
3815,1274246,0.6117840160974867
3816,19663,0.430250177285096
3817,1354335,0.6144367561705192
3818,1113,0.3052775964397786
3819,362336,0.557057241561663
3820,14473925,0.7175348924950338
3821,1347819,0.614226871573191
3822,543012,0.5746632584408288
3823,84942,0.4939284596984003
3824,2471348,0.6406113882521669
3825,1,0.0
3826,4790,0.3687923069040915
3827,48,0.1684707364679309
3828,6594815,0.6833261411171531
3829,441804,0.5656868118856965
3830,126393,0.5112240978223197
3831,38508,0.4595004754212856
3832,172,0.22401373192191562
3833,10390579,0.7031105588587735
3834,107,0.20335676522923687
3835,180,0.22599220827091196
3836,399972,0.5613579001647245
3837,879841,0.5956659463795758
3838,29,0.14654129475187608
3839,1006019,0.601498144287416
3840,3918638,0.6606727868214942
3841,941554,0.5986161197622608
3842,2267649,0.6368678791731996
3843,362662,0.5570963787451478
3844,319,0.2508952617618634
3845,480,0.2686769012482531
3846,52527,0.4730114363852628
3847,502550,0.5712933101056904
3848,69,0.1842640149925631
3849,4166207,0.6633388418447671
3850,63,0.1803050155944611
3851,47602591,0.7693459162173926
3852,1362566,0.6147004432585893
3853,2309,0.33703581284797796
3854,96114712,0.799924757014947
3855,1084665,0.6047738280526916
3856,17,0.12329856736940105
3857,14,0.11484909480252052
3858,7159945,0.6869042095729988
3859,61,0.17890105563431438
3860,8104449,0.6922966848271602
3861,9778260,0.7004673038228916
3862,57348,0.4768328665319898
3863,9,0.09562098214126516
3864,1109914,0.6057752586908054
3865,766296,0.5896528111820603
3866,705399,0.5860492252499282
3867,423209,0.563815486940889
3868,29332677,0.7482746749210916
3869,499827,0.5710568671584401
3870,36,0.1559511048399143
3871,58388,0.477615007992867
3872,36472625,0.75775571340863
3873,12084978,0.7096846960764204
3874,1930075,0.6298532825619775
3875,132311278,0.8138340736660674
3876,6147820,0.6802717095480616
3877,526409,0.573311865941493
3878,459978,0.5674411630000381
3879,9,0.09562098214126516
3880,2216272,0.6358705499530116
3881,219,0.23452692863080427
3882,160714,0.5216786759548765
3883,2423093,0.6397532405539162
3884,8546221,0.6946064996098935
3885,573936,0.577073621483512
3886,3671786,0.6578411826592224
3887,708754,0.586255718418137
3888,426884,0.5641917593347514
3889,56835,0.4764418207682537
3890,42064,0.4633443443828672
3891,4142,0.3624667507802671
3892,77925803,0.7907951153622509
3893,8244,0.39242116803771626
3894,141,0.21536500455176288
3895,22374461,0.7364905183239607
3896,1068085,0.6041034677889828
3897,1170959,0.6081052884577924
3898,19221295,0.7298799238611186
3899,199,0.2303592501804617
3900,64170926,0.7823434288165593
3901,10152905,0.7021035444087541
3902,13625959,0.7149075630042911
3903,6137571,0.6801990987252136
3904,124272958,0.8111064389538318
3905,2596371,0.6427590914780209
3906,2604582,0.6428965027093572
3907,1198535,0.6091182757865768
3908,101,0.20084535785398527
3909,2414405,0.6395969228280473
3910,8,0.09049518404797373
3911,368451,0.5577855654125877
3912,400062,0.561367691520127
3913,2725549,0.644872163378272
3914,34165,0.4542928073244406
3915,25,0.14008220686199524
3916,2771974,0.6456071914554273
3917,2851872,0.6468438233909317
3918,7924627,0.6913202094346724
3919,39863872,0.7616249197664666
3920,40040288,0.761817086422863
3921,17501949,0.7258019107183907
3922,406,0.2613903895543966
3923,57,0.17594948512114214
3924,3372159,0.6541366291046508
3925,11841,0.4081786273322774
3926,561269,0.5761023821814346
3927,7,0.08468403345319594
3928,1677740,0.6237557848846342
3929,423,0.26317549562239545
3930,14880356,0.718740072396186
3931,145,0.2165823981828737
3932,207,0.23207450606319563
3933,328236,0.5527558644710082
3934,4430555,0.6660160787976315
3935,47,0.1675545134811303
3936,394174,0.5607224312332533
3937,2761205,0.6454377928023456
3938,484971,0.5697437713128558
3939,1106364,0.6056358424922891
3940,114,0.20611454647046673
3941,3750033,0.6587588434502921
3942,13059,0.41243954785257586
3943,3,0.04781049107063258
3944,119727,0.5088661544109532
3945,6909,0.3847330714581548
3946,167814,0.5235599944882883
3947,1063450,0.6039142043608003
3948,20886545,0.7334957592923348
3949,22,0.1345190283593119
3950,32180646,0.7523072774195254
3951,1,0.0
3952,84988,0.49395202085101697
3953,3843492,0.6598301367302565
3954,5688802,0.6768947292147025
3955,6127,0.3795055851604698
3956,2841491,0.6466851224340858
3957,788,0.2902497834402818
3958,1811909,0.6271038455322885
3959,49984281,0.7714705732438865
3960,60339702,0.7796644024406452
3961,1274246,0.6117840160974867
3962,825421,0.5928873614887608
3963,2602411,0.6428602131577316
3964,1297979,0.6125871070925782
3965,1447244,0.6173242625121264
3966,188735246,0.8292914905707502
3967,59,0.17745028848017777
3968,3379866,0.6542359773619697
3969,33962,0.45403345699394454
3970,341501,0.5544799885161246
3971,277438,0.5454387836170799
3972,85543,0.4942352904222789
3973,591,0.27773015181226524
3974,353562,0.5559904563792936
3975,85012,0.49396430856434564
3976,315001,0.5509647515217122
3977,3593,0.3562787317765949
3978,76882,0.48958975221999174
3979,4461,0.36569560671676704
3980,565439,0.5764245153226227
3981,6172904,0.6804489120750189
3982,1207478,0.6094417919687058
3983,9168317,0.6976643409974569
3984,225,0.23570318900326043
3985,1027110,0.6024010794449558
3986,525070,0.5732010278712449
3987,273949,0.5448880279293965
3988,21368329,0.7344881967107768
3989,159473292,0.8219599013053833
3990,142054,0.5163076011599961
3991,4008037,0.6616544641725812
3992,12,0.10814061376928175
3993,208334,0.5329725562548518
3994,1324212,0.6134578839407474
3995,12645,0.4110375545632876
3996,824468,0.5928370870802865
3997,2312463,0.6377195273459565
3998,287440,0.5469800806048909
3999,14709511,0.7182375298526169
4000,3,0.04781049107063258
4001,65692339,0.7833631687418721
4002,89898894,0.7970152188947641
4003,2933652,0.6480742113763719
4004,974641,0.6001191565267934
4005,37544,0.45839716326619623
4006,2296,0.33679010240267104
4007,8118366,0.6923713517520684
4008,1995417,0.6313022118451276
4009,120891,0.5092872076406788
4010,29283976,0.7482023603674867
4011,1,0.0
4012,3463106,0.6552947860064827
4013,39453245,0.7611743176684186
4014,44634620,0.7665442770876645
4015,97028,0.49971783049405577
4016,76303,0.48926076946094
4017,44570858,0.766482064362187
4018,18716,0.4281020835141781
4019,40684,0.46189266537733953
4020,558041,0.5758513709849754
4021,367435,0.557665396483537
4022,51315,0.47199551981230087
4023,1893495,0.6290205670523017
4024,6304499,0.681366906485598
4025,6003576,0.6792384706903528
4026,1400364,0.6158912321693931
4027,113,0.205731116814627
4028,13900534,0.715775789950837
4029,198114,0.5307835540160767
4030,600339,0.5790309576042051
4031,326794,0.5525642565235729
4032,32681953,0.7529799857680418
4033,28598,0.4465523056451226
4034,3187691,0.6516884093723535
4035,101142,0.5015249943307147
4036,83183915,0.7936367688054037
4037,1,0.0
4038,172,0.22401373192191562
4039,147122845,0.8184518994281658
4040,68398875,0.7851202070133786
4041,24543,0.43989781320714816
4042,345193,0.5549479513602864
4043,701432,0.5858037938246092
4044,7695340,0.690042478928633
4045,32615564,0.7528914928824096
4046,28418725,0.7468971297027797
4047,73141,0.48741890804344995
4048,3089586,0.6503280177171762
4049,1243355,0.6107160053850028
4050,2109092,0.6337133582012873
4051,10196535,0.7022901575243528
4052,441439,0.5656508434597562
4053,59165385,0.7788090961184394
4054,625581,0.5808233445209169
4055,107827,0.5043103233927189
4056,9922924,0.7011064271888021
4057,1564,0.3200822139899807
4058,8495,0.393726393426255
4059,62721,0.48073035498781347
4060,864903,0.5949207339308278
4061,719676,0.5869212373599206
4062,1341924,0.6140361137023481
4063,4792092,0.6694298037169288
4064,2438779,0.6400340546757817
4065,269384,0.5441567311419925
4066,8,0.09049518404797373
4067,245576,0.5401298586158624
4068,2301172,0.637506517936217
4069,34676,0.45493889350820355
4070,28,0.1450141561518451
4071,6347403,0.6816620630027134
4072,5526,0.3750126413751196
4073,3411496,0.6546413497835669
4074,2355883,0.6385290855039022
4075,358,0.25591482339754407
4076,4117801,0.6628302465039554
4077,12,0.10814061376928175
4078,119284,0.5087048318594947
4079,130,0.2118301558975256
4080,39057,0.4601165347632383
4081,198,0.23014001050057703
4082,1009641,0.6016545455963803
4083,3107616,0.6505812447389587
4084,1409242,0.6161662620700799
4085,15495,0.4198830279842474
4086,88,0.19484915105796105
4087,31963525,0.7520126622937762
4088,169,0.2232479822344068
4089,87174852,0.7956761508843508
4090,573814,0.5770643697891206
4091,63,0.1803050155944611
4092,713253,0.5865310933834907
4093,92,0.19678364662057965
4094,3973318,0.6612758454667703
4095,4648,0.36748267305211296
4096,638,0.28106032311118795
4097,516374,0.5724742487376066
4098,2812822,0.6462438110118739
4099,161867,0.5219897767495058
4100,2316228,0.6377903244730341
4101,1552279,0.6203733381425126
4102,497524,0.5708558859607575
4103,35122,0.4554950622013429
4104,707,0.28552939130718125
4105,6019224,0.6793517530293549
4106,1356575,0.6145086748600214
4107,1131076,0.6065971955350511
4108,6,0.07797555241995716
4109,2515032,0.6413739181648754
4110,1500,0.3182639240622746
4111,331809997,0.8538456539658899
4112,128793,0.512042705757275
4113,500,0.27045343299164204
4114,1136443,0.6068032064443586
4115,59270902,0.7788866398174182
4116,1894483,0.6290432687457005
4117,687,0.2842805542684345
4118,754,0.28833034721840406
4119,297781,0.5485182231711421
4120,155,0.2194847390704152
4121,143,0.2159779581271907
4122,559,0.27530760034046986
4123,34561489,0.7554134367313493
4124,458532,0.567304139987869
4125,1712565,0.6246498648797352
4126,3611227,0.6571174363417729
4127,17,0.12329856736940105
4128,836519,0.5934685868858272
4129,623586,0.5806843391713892
4130,36192,0.456801083686335
4131,38,0.15830405539983414
4132,12524,0.410619116192052
4133,391,0.25975209129133153
4134,838321,0.5935622331328472
4135,1192,0.3082618453588276
4136,2695108,0.6443833756423858
4137,5565,0.37531869987077615
4138,360878,0.5568817727094565
4139,440,0.26489025448895864
4140,3339335,0.6537109478676953
4141,24,0.13830567511860634
4142,5107743,0.6722059042939936
4143,1918641,0.6295947041000908
4144,10039501,0.7016147191743834
4145,867,0.29440762580943464
4146,1724367,0.6249487436895869
4147,783630,0.5906262635005052
4148,1183287,0.6085610666082141
4149,7077066,0.6863975230707069
4150,23394732,0.7384310600555578
4151,5512,0.3749022470811272
4152,87,0.19435178582250867
4153,536096,0.5741054247166173
4154,1,0.0
4155,905,0.2962744147253421
4156,1350382,0.6143095482830486
4157,3904581,0.6605163941595198
4158,5665372,0.6767151210367399
4159,2200368,0.6355571311913681
4160,10653088,0.7041963693989186
4161,65286,0.48247465238847587
4162,1123999,0.6063240473126658
4163,513,0.2715704672624073
4164,602320,0.5791743252355943
4165,5209011,0.6730602858300829
4166,75,0.18789269793262783
4167,944967,0.5987735846999558
4168,2858028,0.6469376614517978
4169,1621697,0.6222772483720146
4170,4235213,0.6640537539843513
4171,296348,0.5483082929182851
4172,89977,0.4964345183229891
4173,14,0.11484909480252052
4174,2069517,0.6328890095699194
4175,18060,0.4265493598767418
4176,1269404,0.6116183335727181
4177,14633839,0.7180130717802314
4178,1750129,0.6255941072891005
4179,1704,0.32381317426129713
4180,4684433,0.6684409577165866
4181,13547589,0.7146565400414494
4182,2485255,0.640855595869535
4183,127,0.21081410232756762
4184,133248,0.5135225944631082
4185,1350178,0.6143029734446167
4186,2742,0.34451555346600504
4187,12,0.10814061376928175
4188,420058,0.5634902543440349
4189,5131636,0.6724090027400801
4190,7920,0.39067629797954845
4191,5957,0.3782810377457691
4192,1473,0.31747344650758214
4193,40027,0.46118414722470974
4194,56880,0.47647626397101456
4195,1064313,0.6039495061172563
4196,1330601,0.613667347528737
4197,1847,0.32732011997395233
4198,6498655,0.6826869124358438
4199,314123,0.5508432820081516
4200,42690,0.46398722565492
4201,1758272,0.6257961228092491
4202,33,0.15216445808061987
4203,1214775,0.6097039933076365
4204,22,0.1345190283593119
4205,1160018,0.6076967518611606
4206,3321,0.3528528491840317
4207,4354840,0.6652659425799231
4208,1499753,0.6188752516870648
4209,7056637,0.6862717174057954
4210,109697,0.5050585857061552
4211,998537,0.6011732737889145
4212,316568,0.5511807038199266
4213,130068,0.5124714080634286
4214,6732405,0.6842247516022391
4215,43,0.16368360922326647
4216,11269436,0.7066440720151487
4217,138010,0.5150507241181962
4218,1947444,0.6302431639763623
4219,625426,0.5808125605003333
4220,671278,0.5838915434713478
4221,6238510,0.6809089939131987
4222,4408120,0.6657951519025438
4223,1390901,0.6155961532519058
4224,107,0.20335676522923687
4225,2127470,0.6340909270471811
4226,5866,0.37761110527715275
4227,9,0.09562098214126516
4228,266407,0.5436731196223603
4229,18280108,0.7276950399795763
4230,12597432,0.7114920303579304
4231,246006,0.5402059930881252
4232,1781253,0.6263612403515224
4233,7659424,0.6898388899063707
4234,1862,0.32767212230622605
4235,4716594,0.6687387165716357
4236,116375,0.5076303712498943
4237,392897,0.5605812145149022
4238,11914691,0.7090671174201298
4239,4359715,0.6653146324031354
4240,315,0.2503461190254587
4241,628215,0.5810061959155465
4242,4636597,0.6679942705124039
4243,72754,0.487188031228335
4244,16071,0.42147142801998166
4245,130461,0.5126027022675156
4246,501677,0.5712176457728924
4247,18454,0.42748856924164047
4248,2739335,0.6450917303413873
4249,73209,0.4874593493301366
4250,255,0.24115016187103122
4251,21572598,0.7349022374454974
4252,484138,0.5696689575964481
4253,37231,0.4580328296873222
4254,42402654,0.7643118038223742
4255,164294,0.5226374478361924
4256,42901949,0.764821250175751
4257,30027626,0.7492937012743749
4258,9446842,0.6989667236172139
4259,220667,0.5354754295206146
4260,1025670,0.6023400233670133
4261,648,0.28173714833050406
4262,4444895,0.6661567055330799
4263,1,0.0
4264,36156,0.45675777402834
4265,1,0.0
4266,3491355,0.6556483359228044
4267,5635566,0.6764855595866596
4268,112,0.20534427885049425
4269,8424544,0.6939824440407091
4270,35200074,0.7562101891468991
4271,11504,0.40692209131971246
4272,94252,0.49845458098137435
4273,995431,0.6010376948077822
4274,48584,0.46961551666655305
4275,146677,0.5177013237615529
4276,792297,0.5911049441001853
4277,359141,0.5566717987432748
4278,1471397,0.6180445552963203
4279,13161664,0.7133988311108149
4280,1493231,0.6186855872814945
4281,715217,0.5866507617548969
4282,3340,0.35310111909739783
4283,11438565,0.7072923420604637
4284,403,0.26106762675662093
4285,1509,0.3185242577463899
4286,106,0.2029481332652746
4287,763832,0.5895126518355334
4288,930468,0.5981006801989246
4289,1318085,0.6132560585627342
4290,414768,0.5629387178348005
4291,1015658,0.6019131291434469
4292,2291438,0.6373220413842605
4293,4323131,0.6649479074958371
4294,31155,0.45027918272168116
4295,244102,0.5398678612348258
4296,4896,0.3697448562572891
4297,1163974,0.6078449118106265
4298,141039,0.5159955343942245
4299,211,0.2329074307115725
4300,535461,0.574053846390239
4301,29965580,0.7492036850858808
4302,1538000,0.6199711660403056
4303,704352,0.5859845835010494
4304,367,0.25699535024094533
4305,3593328,0.6569011987241274
4306,9984,0.4007549729824326
4307,199105,0.5310007007438808
4308,125664,0.5109723656498397
4309,24130698,0.7397790143394735
4310,19390648,0.7302616771351452
4311,11623318,0.7079896342061336
4312,1,0.0
4313,109,0.20416269538043294
4314,119727,0.5088661544109532
4315,58654767,0.7784318819401385
4316,1614,0.32145170976524207
4317,346834,0.5551543444266961
4318,1920505,0.6296369631823592
4319,233,0.2372236575160047
4320,1556524,0.6204921865891114
4321,1993327,0.6312566061678744
4322,667951,0.5836753176294467
4323,658940,0.583084228237476
4324,1509,0.3185242577463899
4325,9917346,0.7010819568664252
4326,17079334,0.7247381739397248
4327,226782,0.5366649959703014
4328,815464,0.5923592027860782
4329,45166678,0.7670599688486919
4330,11579,0.4072048912432071
4331,711586,0.5864292626782347
4332,52389960,0.7735162437681607
4333,193982,0.5298662934438119
4334,372643,0.558277901144377
4335,438439,0.5653540808195551
4336,21499892,0.7347553179483346
4337,13864192,0.7156618635368034
4338,17905810,0.7267947090936265
4339,5394228,0.6745808166254745
4340,2676,0.3434552378303177
4341,2587,0.3419832412976651
4342,642,0.28133231764919403
4343,10659825,0.7042238820535972
4344,17324491,0.7253584052222173
4345,1,0.0
4346,1,0.0
4347,55,0.17439507044098496
4348,370,0.25734964515096487
4349,356274,0.5563229953319697
4350,162551,0.5221732870938705
4351,134080846,0.8144122509319284
4352,954151,0.5991944974274234
4353,2245,0.3358125373155833
4354,1343588,0.6140900442744974
4355,28,0.1450141561518451
4356,12041232,0.7095268773739649
4357,1896804,0.6290965528022491
4358,24556705,0.7405406021012866
4359,2861254,0.646986755816656
4360,231,0.23684849153381582
4361,2227670,0.6360937889026111
4362,3650730,0.6575909030390779
4363,13580540,0.7147622601787088
4364,57139,0.47667397551647
4365,732028,0.5876618283733319
4366,239081,0.5389633729296597
4367,51661887,0.7729072105682757
4368,22847198,0.7374004267199338
4369,51701,0.4723216518034747
4370,7605,0.38891006780666965
4371,2553609,0.642036369610539
4372,7498043,0.6889121647987927
4373,28166197,0.7465086928305807
4374,2512383,0.6413280569020241
4375,46747,0.46793811326999624
4376,1,0.0
4377,3,0.04781049107063258
4378,6038,0.3788687978658821
4379,3326189,0.6535392880519282
4380,7599,0.38887571975088747
4381,1762321,0.6258962243805437
4382,24852346,0.741061403426584
4383,277,0.24475153021147547
4384,316,0.2504840557001027
4385,6421310,0.6821658559066122
4386,3561543,0.6565145362617691
4387,1113656,0.6059217332280773
4388,3688,0.35741443790306554
4389,3324598,0.6535184668451964
4390,3324404,0.6535159273112997
4391,4676700,0.6683690577910019
4392,3361221,0.6539952406577628
4393,1548,0.3196347140631808
4394,391591,0.5604363153038115
4395,63273,0.4811116847828868
4396,649,0.2818042554901651
4397,12,0.10814061376928175
4398,435,0.2643928892535063
4399,1523018,0.6195451596391814
4400,8313579,0.6934054193822454
4401,61665,0.4799914108673116
4402,10680,0.4036876747765775
4403,16533757,0.7233253290273821
4404,322388,0.5519735205217772
4405,13242600,0.7136656261674253
4406,18,0.12578604349058972
4407,605090,0.5793740052089652
4408,1655286,0.6231694167858244
4409,1029487,0.6025016773472391
4410,29400656,0.7483754142529697
4411,7,0.08468403345319594
4412,3111787,0.6506396161650314
4413,15965735,0.7218039355161183
4414,9,0.09562098214126516
4415,3829546,0.6596719421729044
4416,1639918,0.622763490717818
4417,486036,0.5698392345525416
4418,238,0.2381476621719216
4419,3171,0.35084144755681135
4420,527068,0.5733663123403635
4421,21,0.13249452452382854
4422,10384916,0.7030868339833993
4423,220,0.2347251931396341
4424,49610,0.47052498370179824
4425,4269783,0.6644075365320808
4426,179,0.2257497620482195
4427,734695,0.5878200931027422
4428,400165,0.5613788944798365
4429,8248870,0.6930653628735354
4430,29247,0.44752888118629247
4431,2651872,0.6436795660823583
4432,3382,0.35364495162680765
4433,4732767,0.6688876860569246
4434,1,0.0
4435,118,0.20761534982950236
4436,2546676,0.6419180557105123
4437,2264746,0.6368121313272869
4438,2608,0.3423350810091876
4439,17460,0.4250789840556818
4440,309187,0.5501540127920503
4441,47800,0.4689075228855506
4442,11,0.10435396700998731
4443,1,0.0
4444,3774304,0.6590395998635682
4445,3,0.04781049107063258
4446,481172,0.5694015249292633
4447,6402167,0.6820359247596186
4448,1662011,0.6233458650032323
4449,1380742,0.615277128512737
4450,2369736,0.6387842352390172
4451,216,0.2339266572598715
4452,22264,0.43565664198987886
4453,636738,0.5815926491943997
4454,4019820,0.6617822154670099
4455,2425085,0.6397890023686996
4456,3907557,0.660549550896866
4457,7912656,0.6912544196320061
4458,807477,0.5919308582748765
4459,1584686,0.6212725320464451
4460,2400263,0.6393412677143131
4461,1264091,0.611435805718384
4462,130473932,0.8132255102318261
4463,293,0.24719534325644524
4464,163032,0.5223018727186323
4465,24130698,0.7397790143394735
4466,13292008,0.7138276928892744
4467,19960933,0.7315231238700919
4468,44674,0.46596416152172326
4469,360763,0.5568679024242308
4470,82589,0.4927059169510098
4471,3759304,0.6588663002629291
4472,14899,0.41817607003627344
4473,1893725,0.6290258529170933
4474,646438,0.5822506137915193
4475,3295126,0.6531309582471989
4476,31307,0.4504909882574882
4477,907273,0.5970020744110979
4478,23406476,0.7384529008150408
4479,4326365,0.6649804505254338
4480,1561013,0.6206175142795686
4481,1223851,0.6100279299229846
4482,916046,0.5974208656337272
4483,18658174,0.7285859110233919
4484,2,0.03016506134932458
4485,4474949,0.6664499672778065
4486,1553926,0.6204194882028283
4487,163530,0.5224346038449714
4488,3338728,0.6537030365845541
4489,125182,0.5108051221912663
4490,2083778,0.6331878694755325
4491,185990843,0.8286540341974907
4492,144,0.2162812275385635
4493,23,0.1364535239219305
4494,8,0.09049518404797373
4495,821109,0.5926594223806921
4496,1093,0.3044884726531413
4497,22239,0.43560774754569015
4498,9090766,0.6972946662383848
4499,2268028,0.6368751520434381
4500,35286,0.45569779843449765
4501,6573800,0.6831872423439891
4502,362939,0.5571296057094686
4503,2370616,0.6388003929871028
4504,440628,0.5655708180052107
4505,108854,0.504722859163539
4506,20045,0.43108752819307966
4507,10226660,0.7024185419770655
4508,1050870,0.6033963307328923
4509,51668834,0.7729130621946319
4510,170616734,0.8248993153593867
4511,7057,0.38565546166446785
4512,9288953,0.6982332258827377
4513,11577086,0.7078161913341297
4514,3140,0.35041390854001875
4515,91252,0.4970468664637882
4516,22560989,0.7368518168421674
4517,3,0.04781049107063258
4518,23842427,0.7392559959971953
4519,3788302,0.6592007029117906
4520,4519,0.3662577751344891
4521,58,0.17670635610120064
4522,1973,0.33019204767688387
4523,95271374,0.7995412239003653
4524,6,0.07797555241995716
4525,161079,0.5217774005146044
4526,5882,0.3777296453148077
4527,4443602,0.6661440442142432
4528,1421851,0.6165539105879871
4529,482847,0.5695527550860412
4530,3120776,0.6507651479638005
4531,470090,0.5683875052271881
4532,2886164,0.6473639911907882
4533,2203,0.3349906615644958
4534,300269,0.5488803195105149
4535,15290884,0.7199244363341799
4536,131,0.2121636363371278
4537,8286,0.3926423176177336
4538,17,0.12329856736940105
4539,321741,0.5518860945794982
4540,865,0.29430712002707965
4541,294365,0.5480161088279722
4542,47515,0.4686472711408685
4543,596702,0.578766507124444
4544,503555,0.5713802525100831
4545,2861343,0.6469881094641742
4546,2395887,0.6392618543812635
4547,100018,0.5010386566138831
4548,723,0.2865032833484256
4549,88961079,0.7965588492587634
4550,6834,0.38425807236999154
4551,6603,0.382761625852741
4552,73440,0.48759645075891933
4553,6,0.07797555241995716
4554,15118747,0.719431743250558
4555,4488624,0.6665827541862455
4556,983305,0.600504306006927
4557,1503,0.31835087510901616
4558,72639411,0.7877379282662527
4559,934835,0.5983044516528623
4560,1579,0.32049760675004907
4561,463527,0.5677756487603164
4562,63,0.1803050155944611
4563,15247603,0.7198010807517204
4564,351495,0.5557352883616714
4565,15328873,0.7200324217468185
4566,14002907,0.7160951189526752
4567,161204,0.5218111588780606
4568,292,0.24704656025882082
4569,26443187,0.7437615993173946
4570,41748,0.4630161798183645
4571,183,0.22671154670494698
4572,176011,0.5256354265997838
4573,552843,0.5754441037420391
4574,643,0.28140005149075353
4575,2,0.03016506134932458
4576,233763,0.537984429692558
4577,23710,0.4383951122005694
4578,77774,0.49009176138296245
4579,227780,0.5368560898859093
4580,2547957,0.6419399406314528
4581,12191414,0.710066302725803
4582,913140,0.5972825896190277
4583,84488,0.493695234576371
4584,4014657,0.6617262843721865
4585,145,0.2165823981828737
4586,344733,0.5548899198154595
4587,1996554,0.6313270021487746
4588,31926,0.4513430468941376
4589,4279819,0.6645097066046093
4590,62283,0.48042538245602506
4591,6515584,0.6828001320106085
4592,10641958,0.7041508784109524
4593,240993,0.5393100225635101
4594,735772,0.5878838414964128
4595,77758873,0.7907017904822519
4596,188190,0.5285470902631223
4597,17,0.12329856736940105
4598,280023,0.5458423899000409
4599,2037748,0.6322157721778486
4600,2474856,0.6406731182669141
4601,1131619,0.6066180828477398
4602,47602,0.4687268815722342
4603,53244,0.473601458031824
4604,221388,0.5356173902069
4605,13046,0.4123962039074171
4606,10854432,0.7050112046178684
4607,69108,0.4849505727516527
4608,1178622,0.6083891579307044
4609,550,0.27460123522130714
4610,74010,0.48793291660744875
4611,225617,0.5364408587422498
4612,858224,0.5945833650049346
4613,152,0.21863417809848332
4614,1799,0.32617418911928825
4615,2748,0.3446106769670837
4616,290762,0.5474801537869163
4617,594597,0.5786127127243197
4618,6846608,0.6849567806182447
4619,666995,0.583612986784282
4620,32801632,0.7531390581320531
4621,6,0.07797555241995716
4622,24034840,0.7396057930493497
4623,13,0.1116239911172034
4624,43629486,0.765553063243668
4625,951227,0.5990609285394378
4626,96,0.19863579781725546
4627,6,0.07797555241995716
4628,97144,0.49976982772118334
4629,1124006,0.6063243183377666
4630,340614,0.5543668071290112
4631,609189,0.5796678174130785
4632,74197,0.48804273671587217
4633,12670688,0.7117443669507856
4634,1765,0.32534383538222666
4635,4190211,0.6635888610695518
4636,19456842,0.7304099852210706
4637,433920,0.5649032021108538
4638,122028,0.5096945981422578
4639,29243147,0.7481416419582461
4640,2456303,0.6403456449375347
4641,1786315,0.6264847380659058
4642,2232866,0.6361951779488199
4643,14381,0.4166360983018043
4644,323,0.2514375614199106
4645,554044,0.5755385421459508
4646,528099,0.5734513568635764
4647,678127,0.5843333145983342
4648,914917,0.5973671966741321
4649,139,0.21474329420093113
4650,43973,0.4652758710213752
4651,22469434,0.7366748526547098
4652,19053871,0.7294991982011471
4653,59876,0.4787101792413301
4654,1201016,0.6092082681549933
4655,3679220,0.6579292033302554
4656,470098,0.5683882458277388
4657,958069,0.59937283215831
4658,1300642,0.612676301396842
4659,991845,0.600880636354399
4660,18897,0.4285209279021397
4661,410089,0.5624449898015491
4662,1788242,0.6265316591759034
4663,6824561,0.6848164175108628
4664,2187137,0.6352946579049563
4665,3,0.04781049107063258
4666,13034,0.412356155759422
4667,13,0.1116239911172034
4668,923420,0.5977697828848594
4669,3217,0.35146821896765873
4670,103141,0.502376726748238
4671,360853,0.5568787578060899
4672,381558,0.5593067775768941
4673,1695377,0.6242108840246695
4674,2,0.03016506134932458
4675,63,0.1803050155944611
4676,12631,0.410989345523555
4677,21,0.13249452452382854
4678,15265,0.4192322117969549
4679,13630,0.4143019730133286
4680,44,0.16468408970863646
4681,18936854,0.7292311076551433
4682,338,0.2534130435837314
4683,129917,0.512420856167082
4684,11137,0.40551112304710507
4685,54898064,0.775551326991591
4686,14667080,0.7181118137467621
4687,7295,0.3870989493845233
4688,200,0.23057739090996898
4689,15,0.11785159450163021
4690,1574946,0.6210042246923781
4691,95177,0.4988795991205794
4692,149,0.21776666131085387
4693,27888,0.44545822547207015
